"sites" "long" "lat" "j.site" "a.exp" "b.exp" "r2.exp" "aic.exp" "a.pow" "b.pow" "r2.pow" "aic.pow" "mean.sing.value"
"2670" "Loc_51159" 20.21052632 44.55 1425 0.279632787470987 3.20522840814167e-05 0.267572014269089 -19933.6207889061 -1.72347745620268 0.179775145198684 0.34813989642236 -21455.6850668147 0.428012303750858
"2671" "Loc_51160" 21.47368421 44.55 1426 0.284994861827361 3.24820712433504e-05 0.263801676827362 -19603.9468871076 -1.77852276338186 0.183319899892885 0.348870284514554 -21207.7157648331 0.433644924306306
"2672" "Loc_51161" 22.73684211 44.55 1427 0.284491091679819 3.26587954051035e-05 0.267045304837589 -19661.6197009654 -1.79681875115284 0.184151783416423 0.353043845188437 -21291.7026027483 0.433644924306306
"2673" "Loc_51162" 24 44.55 1428 0.241049811458919 3.08938748841814e-05 0.388782433391356 -26241.5137441816 -1.4698533694175 0.161485957217275 0.435509078040202 -27280.237790785 0.391667155127079
"2674" "Loc_51163" 25.2631579 44.55 1429 0.23359774607906 3.08824807066986e-05 0.404173865440605 -26784.455639974 -1.473240546894 0.160504549904733 0.447110593505148 -27761.2997246519 0.385384534787646
"2675" "Loc_51164" 26.52631579 44.55 1430 0.251894287041517 3.04381915405782e-05 0.407388902075055 -27865.8729765298 -1.41906912663648 0.16038640178249 0.459979733004785 -29079.6538077232 0.397965959379725
"2676" "Loc_51165" 27.78947368 44.55 1431 0.25503345750935 3.0133570869423e-05 0.415226585676294 -28563.2716707448 -1.39051870093205 0.159254139108983 0.468277693352374 -29805.4129095802 0.399010906414376
"2677" "Loc_51166" 29.05263158 44.55 1432 0.250988608620764 3.32237350787315e-05 0.425717283108233 -27021.6585084855 -1.6353380918448 0.172385047809641 0.470494076083418 -28081.9173196446 0.408222758206018
"2678" "Loc_51169" 32.84210527 44.55 1433 0.25753758863216 2.88847394919339e-05 0.470741067178954 -32314.4762598784 -1.19510160805962 0.148750487622257 0.496314344412018 -32961.3276905168 0.395155094375299
"2679" "Loc_51170" 34.10526316 44.55 1434 0.244762613222733 3.56853264548362e-05 0.449158789143244 -26640.4859449848 -1.92045451454231 0.185295820211486 0.505450557918279 -28048.454613744 0.412435963693373
"2680" "Loc_51171" 35.36842106 44.55 1435 0.249713484372222 3.90616890637048e-05 0.440210081827852 -24641.464516619 -2.24856569144905 0.201090594146351 0.499062569045944 -26092.2851280016 0.429234475462536
"2681" "Loc_51172" 36.63157895 44.55 1436 0.229082314606517 3.35490541502165e-05 0.459054065843272 -27589.8719980882 -1.69454886656867 0.171897080985544 0.493471917573632 -28448.4965317489 0.391294269739852
"2682" "Loc_51173" 37.89473684 44.55 1437 0.261571235616215 4.01684604624206e-05 0.404604373851335 -22503.2013507877 -2.3436997452477 0.207202836703814 0.463533298106711 -23864.4397699308 0.4421800401766
"2683" "Loc_51174" 39.15789474 44.55 1438 0.263424142187104 3.64331347769313e-05 0.394263423508498 -23766.5117434333 -1.9228379075561 0.188941093638646 0.447881920852547 -24977.047859823 0.429405129116219
"2684" "Loc_51175" 40.42105263 44.55 1439 0.209922675864126 3.54726506228868e-05 0.563004834708422 -31191.7254442799 -1.8171817160103 0.175757002678945 0.582400447941414 -31784.683973834 0.383976435221613
"2685" "Loc_51176" 41.68421052 44.55 1440 0.189207633596565 3.52179422888427e-05 0.582077864800153 -31621.5182614437 -1.82373998887759 0.172828648333266 0.591843030927779 -31930.3234969516 0.366692677420362
"2686" "Loc_51177" 42.94736842 44.55 1441 0.207440947533289 3.99590911547426e-05 0.569084797108952 -29177.625181031 -2.22845818490073 0.194755602778516 0.592541503912042 -29908.6787162287 0.400235364519944
"2687" "Loc_51178" 44.21052632 44.55 1442 0.214838029685563 4.01853264873684e-05 0.55697202613105 -28662.7584507344 -2.22107613245847 0.195764123862582 0.581495118489162 -29406.508740847 0.406701129239391
"2688" "Loc_51179" 45.47368421 44.55 1443 0.22747658016447 5.55349201568115e-05 0.508285149688118 -21080.8878578988 -3.66803916976846 0.252572385105515 0.51932795168117 -21377.5521544758 0.471890771814207
"2689" "Loc_51180" 46.73684211 44.55 1444 0.216642824358712 5.47868890535224e-05 0.531563328660094 -22096.8588377558 -3.58324583202324 0.248248292963416 0.535395177600908 -22204.1382261325 0.461949446427115
"2690" "Loc_51181" 48 44.55 1445 0.115884442690184 3.84354439284063e-05 0.725915352421829 -35706.184611143 -1.9750947963967 0.171367554677416 0.620574502164901 -31458.4696104937 0.32434493793376
"2691" "Loc_51183" 50.52631579 44.55 1446 0.219206044304467 4.58733936950099e-05 0.579761843106051 -27498.8849937995 -2.54859073879357 0.212085734223773 0.565619472157415 -27066.5743650064 0.432016045176925
"2692" "Loc_51184" 51.78947369 44.55 1447 0.205504886382405 4.57507592878786e-05 0.609348584001211 -28651.4989185387 -2.5897262537644 0.211326197737101 0.594095407942897 -28151.2300458185 0.421702531721478
"2693" "Loc_51185" 53.05263158 44.55 1448 0.218447998281595 4.16548796805736e-05 0.555777383534498 -27859.6326930798 -2.20426570686121 0.19688154012957 0.552858966886763 -27774.1062616214 0.41561634134833
"2694" "Loc_51186" 54.31578948 44.55 1449 0.241301501977117 5.10817514090895e-05 0.522289313654718 -23518.709326901 -3.21961780322806 0.239642693091916 0.550544115509524 -24315.0069542629 0.466783359698042
"2695" "Loc_51187" 55.57894737 44.55 1450 0.25366254149987 4.79022315641663e-05 0.52328782054864 -24974.3584752072 -2.80533775250798 0.227118857249914 0.547993519057801 -25669.4177880612 0.464703793362781
"2696" "Loc_51188" 56.84210527 44.55 1451 0.216432409844035 5.26181262902103e-05 0.580074757313544 -24932.7792446729 -3.30446482842171 0.239415833496987 0.573105148678896 -24717.7817156514 0.455359792517941
"2697" "Loc_51189" 58.10526316 44.55 1452 0.224335015488021 5.41613096547135e-05 0.563977544083173 -23911.2176306217 -3.53041798000922 0.247754358024289 0.570125424041813 -24096.6872800015 0.466387142256077
"2698" "Loc_51190" 59.36842106 44.55 1453 0.219913610722876 5.41461099155073e-05 0.576083995542381 -24377.328195542 -3.54535664039325 0.24748254440605 0.581094417362344 -24532.6205879636 0.463548539738758
"2699" "Loc_51191" 60.63157894 44.55 1454 0.228253939407534 5.49313375848262e-05 0.561887270681455 -23679.0377448657 -3.66260547143966 0.252326814584586 0.575157818262567 -24080.7743469918 0.47221465822224
"2700" "Loc_51192" 61.89473684 44.55 1455 0.235434193315682 5.35393579772077e-05 0.572457982669403 -24831.8849980908 -3.47976436108349 0.247727531519681 0.586561984234984 -25270.0158236734 0.472699411600603
"2701" "Loc_51193" 63.15789474 44.55 1456 0.223462496658617 4.87907102432288e-05 0.557040720447556 -25037.2580717375 -3.06243652240156 0.23093035987093 0.57433252359624 -25557.3389473117 0.447890587159115
"2702" "Loc_51194" 64.42105263 44.55 1457 0.227470491472305 5.26480675866895e-05 0.49992339024513 -21324.514623321 -3.75729835518247 0.252870984634674 0.559884696511635 -22992.7251044857 0.46443494736875
"2703" "Loc_51195" 65.68421053 44.55 1458 0.253926374803306 4.76405703815711e-05 0.517402614499352 -24583.5299447531 -3.08739669111974 0.235465689730546 0.581607552162485 -26448.1558311127 0.465958584033155
"2704" "Loc_51196" 66.94736842 44.55 1459 0.253605647146531 4.76083483230608e-05 0.519053890488797 -24628.2966562173 -3.09376936744053 0.235593063381408 0.58320536811416 -26498.1305017274 0.465958584033155
"2705" "Loc_51197" 68.21052632 44.55 1460 0.23357908928832 4.7489707767575e-05 0.511196412876631 -23591.5462383603 -3.19928564603797 0.235392566940236 0.577305893090232 -25489.4660160627 0.451522492930216
"2706" "Loc_51198" 69.47368421 44.55 1461 0.233367958757359 4.74250756067701e-05 0.512144254229674 -23616.8974726787 -3.20340714081386 0.235446431678172 0.578361585413583 -25522.1270927581 0.451522492930216
"2707" "Loc_51199" 70.7368421 44.55 1462 0.233279773192894 4.73312920486976e-05 0.512611146189292 -23629.4032099124 -3.19857610151663 0.235248093937896 0.578212438965688 -25517.5078331371 0.451522492930216
"2708" "Loc_51200" 72 44.55 1463 0.233310816476013 4.72093691954601e-05 0.512609527928632 -23629.3598439896 -3.18523906459042 0.234809433026565 0.576913270897593 -25477.3398514393 0.451522492930216
"2709" "Loc_51201" 73.2631579 44.55 1464 0.219215521324738 5.01546555850699e-05 0.509000707612799 -21971.1122266042 -3.55450970053148 0.244820869461715 0.565174477452113 -23557.9954311286 0.452708571202993
"2710" "Loc_51202" 74.52631579 44.55 1465 0.218789648842786 4.95504830557189e-05 0.511156130920841 -22205.8551260777 -3.48171402035407 0.242442030631242 0.565264369448501 -23737.9764086539 0.450699281811858
"2711" "Loc_51203" 75.78947368 44.55 1466 0.219511777647397 4.86693208661499e-05 0.51030858153307 -22415.6362718971 -3.38204092053535 0.239278393679846 0.563300894405384 -23911.5259515942 0.448476047840412
"2712" "Loc_51204" 77.05263158 44.55 1467 0.219997921219447 4.84378634292701e-05 0.508554858440491 -22368.944704914 -3.3556159367528 0.238494239955948 0.559946028671877 -23811.5705220467 0.448476047840412
"2713" "Loc_51205" 78.31578947 44.55 1468 0.19962777992723 5.33231899273187e-05 0.494374136477177 -19449.72754715 -3.9835489156793 0.254955179639995 0.534384365838909 -20526.4309514009 0.452741722510039
"2714" "Loc_51206" 79.57894737 44.55 1469 0.222968922002702 5.12749843293372e-05 0.481505451828966 -20034.4585313967 -3.5432261434026 0.246093731737464 0.511825855401442 -20821.4793502439 0.462026972845406
"2715" "Loc_51207" 80.84210527 44.55 1470 0.235766333349661 5.38750464798631e-05 0.492426219979848 -20301.7576461676 -3.71491376238024 0.254364609070914 0.51798551875486 -20976.5923757113 0.48051621934669
"2716" "Loc_51208" 82.10526316 44.55 1471 0.237246159190088 4.3483606133817e-05 0.564439236081653 -27132.5318701484 -2.42185117494412 0.209308113805473 0.551314587425785 -26744.7809682971 0.444566761893161
"2717" "Loc_51209" 83.36842106 44.55 1472 0.219050097015931 5.10679159172195e-05 0.522430738173746 -21930.9318999764 -3.57255658476284 0.246209206527256 0.550049015773331 -22708.9828202987 0.460384240865469
"2718" "Loc_51210" 84.63157895 44.55 1473 0.236884259295108 4.53906484560201e-05 0.517684814868213 -24067.6814854701 -2.9312392236776 0.226928250782061 0.553191291118419 -25066.4202732847 0.452527191043994
"2719" "Loc_51211" 85.89473684 44.55 1474 0.260377292410875 3.65778605665415e-05 0.476059111305011 -26264.2215385195 -1.98276157151395 0.191512917093918 0.509189498281789 -27117.3759897389 0.4363229605705
"2720" "Loc_51212" 87.15789474 44.55 1475 0.25857312389446 3.54777945188413e-05 0.465526892889711 -26127.6927388247 -1.88515510285269 0.186508795679292 0.494036151833976 -26843.6470574142 0.431037507732583
"2721" "Loc_51213" 88.42105263 44.55 1476 0.24652827076505 3.20838194151173e-05 0.438909383917223 -26082.5957947327 -1.63876374890436 0.171558899507724 0.463863985467766 -26676.7998659235 0.408078885288724
"2722" "Loc_51214" 89.68421052 44.55 1477 0.261874353390694 3.34253663192317e-05 0.446491203417896 -26249.2422357675 -1.74361340623916 0.179569644359857 0.480477548727277 -27076.8866943114 0.426194915275182
"2723" "Loc_51215" 90.94736842 44.55 1478 0.263523824246519 3.29922798916935e-05 0.438057308923008 -26051.7308308997 -1.70695906685238 0.177938620419256 0.470770011383384 -26835.0874637629 0.426194915275182
"2724" "Loc_51216" 92.21052632 44.55 1479 0.267373638515867 3.28019209325328e-05 0.431696790569497 -25915.444492246 -1.6897809551663 0.177673320841317 0.464824929126283 -26699.9033952945 0.428918691154529
"2725" "Loc_51217" 93.47368421 44.55 1480 0.258907103533797 3.93701650525077e-05 0.463193691354618 -24271.5404564402 -2.51639382639734 0.212745792717492 0.535225203245069 -26153.4262522294 0.449463753405831
"2726" "Loc_51218" 94.73684211 44.55 1481 0.258094343604236 3.75408204485685e-05 0.456411253685816 -24642.8301783938 -2.322571630648 0.204584875788227 0.524079817211736 -26379.1963891396 0.442188912150582
"2727" "Loc_51219" 96 44.55 1482 0.259859832415525 3.88428104890137e-05 0.45442071485688 -24019.2809435523 -2.50540532599527 0.212150865251464 0.529227948487335 -25945.4405410274 0.449301941865572
"2728" "Loc_51220" 97.2631579 44.55 1483 0.243176201353198 3.07037699808549e-05 0.420179691739545 -25673.0284526801 -1.62420227968778 0.16939131823737 0.458281036229725 -26560.7962764901 0.40302424895036
"2729" "Loc_51221" 98.52631579 44.55 1484 0.222351892133191 2.77708835569016e-05 0.390543265295048 -25172.4936418879 -1.38572816814181 0.15282930149075 0.40940409914754 -25583.0783610757 0.37360563764295
"2730" "Loc_51222" 99.78947367 44.55 1485 0.224154759362597 2.73496017149077e-05 0.380974429994734 -24969.0213004627 -1.34858919441115 0.1509515961653 0.398496140408809 -25344.0500009627 0.37360563764295
"2731" "Loc_51223" 101.0526316 44.55 1486 0.20695331977961 2.63856685120894e-05 0.394084165828899 -25659.1459884346 -1.27870687620825 0.144159796574118 0.395717067429602 -25694.3920014624 0.35561189651899
"2732" "Loc_51224" 102.3157895 44.55 1487 0.20858676969397 2.60058857504432e-05 0.384643831462075 -25457.2210073054 -1.24829189275435 0.142546262335759 0.386430097482008 -25495.189828158 0.35561189651899
"2733" "Loc_51225" 103.5789474 44.55 1488 0.210222229021531 2.56271269660076e-05 0.375186701639902 -25258.0192526306 -1.2157063404108 0.140799892708509 0.376674372058322 -25289.1543644788 0.35561189651899
"2734" "Loc_51226" 104.8421053 44.55 1489 0.22397479429972 2.66834567740544e-05 0.386258520228845 -25559.8682810324 -1.30555810507894 0.148313475261563 0.400668935587076 -25870.193150006 0.372475155843555
"2735" "Loc_51227" 106.1052632 44.55 1490 0.213490084680454 2.48746230098335e-05 0.356256465790353 -24868.180722137 -1.14685851913384 0.13703618033749 0.355924084871737 -24861.4387409118 0.35561189651899
"2736" "Loc_51228" 107.3684211 44.55 1491 0.215117613258192 2.45019187763676e-05 0.346802226493645 -24677.7572912252 -1.11111042307246 0.13503883325531 0.344987682485173 -24641.5249235713 0.35561189651899
"2737" "Loc_51229" 108.631579 44.55 1492 0.231733759215675 2.48098630865373e-05 0.322543454588916 -23700.5504542683 -1.13871915685342 0.139254393105879 0.335835451928953 -23959.3604247872 0.371257689883429
"2738" "Loc_51230" 109.8947369 44.55 1493 0.236030376606402 2.36179635903051e-05 0.281589209738386 -22330.9722817552 -1.06198247346175 0.134665881225288 0.298482025232718 -22641.7589619736 0.369411134775247
"2739" "Loc_51231" 111.1578948 44.55 1494 0.216880527830744 2.28439776767737e-05 0.293954047893245 -23032.6968947678 -1.01705479373842 0.128642218032378 0.298214894937926 -23111.7562291774 0.350190420439413
"2740" "Loc_51232" 112.4210527 44.55 1495 0.201004658542766 2.09162982851661e-05 0.258877875225136 -22018.5972632818 -0.881613419574106 0.116691523983546 0.251783833608623 -21894.171565184 0.327268099077599
"2741" "Loc_51233" 113.6842106 44.55 1496 0.202814705112365 2.05437909639161e-05 0.249821887901155 -21859.9683012003 -0.848825406518566 0.114614060972763 0.24134761517 -21713.2538224069 0.327268099077599
"2742" "Loc_51234" 114.9473685 44.55 1497 0.190967351336751 2.19573687054605e-05 0.31927417880555 -24553.3039821383 -0.953332389814203 0.120491066827354 0.3012689273094 -24212.3292884438 0.325519512997756
"2743" "Loc_51235" 116.2105264 44.55 1498 0.190653219324128 2.15794821403712e-05 0.308362544215638 -24286.6864040272 -0.920944593349575 0.118204073005655 0.288269606084174 -23912.6550340418 0.323713889313543
"2744" "Loc_51236" 117.4736843 44.55 1499 0.211657821290135 1.66416137906078e-05 0.250278146250498 -27445.7621942369 -0.878247372068489 0.114054578948335 0.358746172744326 -29486.8949311558 0.314503009386836
"2745" "Loc_51237" 118.7368422 44.55 1500 0.21226726365123 1.64764988528753e-05 0.244504024877779 -27345.5558749505 -0.877880515836594 0.11395197223022 0.355054991982211 -29411.9288482052 0.314503009386836
"2746" "Loc_51238" 120 44.55 1501 0.212879727874338 1.63119980151142e-05 0.238695824947717 -27245.5278388682 -0.875369150503295 0.113717651527468 0.350358608846736 -29317.1654098511 0.314503009386836
"2747" "Loc_51239" 121.2631579 44.55 1502 0.210417313377496 1.60287854026867e-05 0.23036427450034 -27020.8761571063 -0.868064321110993 0.112635470700333 0.34113767068703 -29050.5910169582 0.311134710545222
"2748" "Loc_51240" 122.5263158 44.55 1503 0.237302851214484 2.10713375897258e-05 0.299841461212399 -26901.1960404843 -1.21997184807597 0.140851396791844 0.42486736714483 -29470.3745869344 0.362334225844846
"2749" "Loc_51241" 123.7894737 44.55 1504 0.237551486338453 2.09396578290557e-05 0.294459143731746 -26801.1763742515 -1.22001684405191 0.140741709074559 0.419223698196853 -29342.8341836188 0.362334225844846
"2750" "Loc_51242" 125.0526316 44.55 1505 0.237809453216442 2.08072837514367e-05 0.288976528218274 -26700.0742959848 -1.21811035168231 0.140529410516156 0.412504810107125 -29192.6013558854 0.362334225844846
"2751" "Loc_51243" 126.3157895 44.55 1506 0.265878195698856 2.5116501490151e-05 0.329419511914691 -26528.6792015602 -1.57888090923955 0.165874976154248 0.470256574472528 -29607.8223706403 0.407974804253293
"2752" "Loc_51244" 127.5789474 44.55 1507 0.262751280286909 2.47453250490639e-05 0.322863760891138 -26439.6055581072 -1.564177833954 0.16435731778435 0.460729570078177 -29413.0117155985 0.404167235060958
"2753" "Loc_51245" 128.8421053 44.55 1508 0.262647464404885 2.46516326764859e-05 0.317978551866381 -26345.7150692543 -1.56897423099064 0.164421378270874 0.453041367135046 -29228.120150914 0.404167235060958
"2754" "Loc_51246" 130.1052632 44.55 1509 0.263878254646604 2.71059213425081e-05 0.319102759674136 -24682.9767621289 -1.78590541320757 0.176053259907217 0.436417592572226 -27152.7835799085 0.417872738316312
